PolicyId,PrimeCommercialePred
90113645.100a,648.3125702943291
90119362.100a,284.3193854188955
90170990.100c,360.5501339900347
90133314.100b,236.1552640276075
90118956.101a,607.6897515225841
90156084.101a,241.03847553854848
90125865.101b,286.88672350189944
90145220.101d,126.37486256729237
90155732.100a,603.365191484573
90187391.100b,720.8832638527635
90157572.100a,169.79582733190202
90134793.100b,382.21220354900413
90161327.100a,207.53816713593602
90133570.100a,588.2041477067353
90160874.101a,423.48073481134537
90141508.100a,337.4875021140934
90136366.100a,334.4539102042026
90154044.100b,359.68856139391966
80100030.100a,289.38491168583863
90187935.100c,771.8249518153464
90130992.100a,425.92731019885974
90156331.100a,485.90062909386074
90113831.101c,652.0038334513221
90168768.100b,726.0648088091109
90185927.100c,277.9021601998839
90144796.100e,779.6636517917142
90116046.101b,424.88803795590184
90154195.100a,508.7745093044355
90174452.100a,255.13375657204003
90175824.100b,804.2367903104429
40200018.101a,364.2879648919076
90164456.100a,198.85690080445204
90150399.100b,487.71810863726364
90158265.100c,196.44739898180762
90128267.101a,477.94349478094915
90160471.100c,627.6851221642504
90144650.100c,257.7868614526183
90187752.100b,528.01704355001
90154048.101a,570.5379150869427
90110845.101b,633.4958734278957
90104450.102a,262.3038885519314
90184101.100a,595.5754118791629
90103473.10a,264.3805089135766
90128080.100a,268.529590712914
90104321.100b,678.3738146820484
90172091.100a,290.13935051918503
90146804.100a,140.4785771704294
90153248.101a,344.63097313305013
80201123.10a,439.21367039251135
90177972.100a,224.56093797596998
90104502.101a,279.84739459662717
1003227.100a,375.0356291390697
90149632.101e,178.77060616888173
60100169.10a,209.90793608943295
90156446.100b,300.0365905606224
1009563.100a,730.3009599837213
20200415.10a,294.2481101558791
1003528.100d,340.9098672014207
90109134.10b,242.19383667571427
90166880.100a,374.24569123340416
90128693.101a,211.15432675766945
90160065.100a,666.653139241662
169.101b,440.43334655901117
90104284.101a,308.0490225936932
90155397.101b,273.67962367256945
1005352.100a,783.3773516682173
90155433.101c,236.5802167013707
90141567.101c,382.4315977781616
90190077.100c,326.64921348657
90154910.100a,441.4480468179251
90131622.100d,629.3125985089097
90132310.101a,337.14330187717377
90158184.100a,628.9281316510392
90155998.100b,596.6520862321717
90147776.100b,558.9569782230619
90172110.100a,295.2467720495027
50200836.101a,847.4674781724628
90146822.101a,275.32848317084796
90141302.100a,659.7999913054489
90109498.101b,480.7858828711698
90175878.100a,371.8202497860192
90157709.100b,359.366149185029
90157215.100a,365.65034108377097
90193877.100a,205.02896251194994
90180717.100a,124.50992720547937
1003407.100a,438.92775813764035
90108825.101a,431.6010864388771
90131460.100b,352.59639439188925
90145711.100b,388.16783814386355
90113639.100a,244.51311686017482
90105282.101a,326.03231126976596
90113344.101a,301.302335529759
90149786.101a,347.3303068891112
90172101.100a,483.49274027724624
90147653.100a,436.35098884301766
90145631.100a,434.89412253133025
90132198.100b,173.3262826598427
90133585.100c,477.5303220584868
90128059.100b,270.321389120429
90132183.100b,462.54669685235604
90126718.101b,462.1179313906899
90126019.101b,756.8110765803781
30200147.100c,478.9335751119815
90180919.100b,147.54921017814567
90145123.100a,307.22094166096497
90146062.100b,466.94874638464637
90178755.100a,453.5822462070784
90144794.100b,391.37699095378434
90124768.101a,597.3157110910945
90188983.100a,833.1743383660247
90194804.100d,442.44624898035215
90188091.100a,113.91534601825754
80100070.100a,498.7422433666826
90131364.101a,243.66316879090311
90124964.101a,169.03065544119298
90179952.100b,250.91530881701345
90157479.100b,365.33603956265273
90181309.101b,202.01999284835895
90103959.101a,538.5886806788247
90103728.102b,432.4181797867515
90150418.100b,505.09368822553336
90100932.10a,305.28454870990197
90154564.100b,407.1811560977398
90176355.100a,664.2675877644857
212.101a,380.68049236460155
90167051.100b,341.91713572288216
90172145.102a,189.66744869962235
90152926.100b,412.97127585649093
90153268.100b,214.73637663448824
90183754.100b,536.847845224167
90146969.100a,241.7376943242795
90126798.101a,433.69120271037366
90150165.100a,649.5878718042437
90181576.100a,466.9185583186024
70204820.10a,447.50370135191883
90140558.100b,520.0291223828291
90136372.100a,757.3352036513011
90131361.100a,352.8209016533708
90133826.100a,286.99893269246814
90177881.100a,311.8030887327476
90133894.101a,391.57696540768575
90146431.100a,216.3312752910953
90176018.100a,621.6944645519549
90118049.101a,268.3340519756575
90128052.101b,148.88788344691824
90160740.100d,341.00165426371115
90132553.100a,393.9482387527537
90133058.100a,423.0099212667347
90145837.100b,291.7296760612215
90180568.100b,359.2671549176214
90134670.100c,327.66730529462745
90154815.100a,483.257670033745
50100123.101a,316.9944527487265
90155371.100a,303.5726618171022
90160954.100a,415.29773485152816
90108121.101b,293.9831284384134
90109712.101a,326.44465223291314
90149109.103b,372.87812566156504
90144563.101b,552.3900982364274
90180731.100a,639.9782996153832
90180952.101b,277.03343168001226
90132856.100a,582.0208095734929
90112452.101a,316.6156249027702
90168193.100a,356.22694800570747
90148387.101b,595.1396428670399
90107882.101b,311.93856103570033
90106276.10a,309.1712399839474
1002347.101d,541.1780994188014
90132476.100a,612.1002500135269
90101633.100b,515.6217364483776
90170255.100d,735.6125683156771
90189065.101a,212.264183740996
90105470.10a,482.7711784579905
90112675.101a,205.9843642411198
90132215.101a,186.78148073208598
90134359.101a,331.55483454193194
90154866.100a,426.76710434497977
90176013.100b,473.734029098595
90155564.100b,448.0818407454845
90185490.100b,320.1946296289569
90159923.101a,906.0499999999998
90165848.100b,391.523272798216
90134026.100a,209.35779056998481
90105425.101c,328.09802448876593
90129155.100a,509.706651380083
90105026.101a,615.2292229936874
90150408.100b,385.460698757986
90151547.100b,441.2276358773763
90181132.100a,241.74854480151794
90149197.102c,441.0427101208886
90146026.101a,330.84399887570873
90157105.100b,259.4940655946712
90151754.100a,298.19685366507633
90167042.100a,216.17363283129592
90129065.101a,378.97773428859546
90109436.102a,219.12974638472667
90172111.100b,421.20338940391787
90157017.100a,501.6370518472539
90103816.10a,142.45082731766328
90157069.100a,172.81028615494023
90147445.100a,280.5437483734373
90132784.101b,168.57622702092846
90148201.100c,432.22929633723226
90190765.100a,640.804522119832
90128673.100b,257.60631910395955
90148238.100a,481.66506332489314
90108456.101a,406.87532758992427
90149895.100a,428.730832752488
90118474.101a,202.75906998496546
90193882.100b,349.5275558278536
90160586.100b,655.5129684136793
90171764.100a,467.9113571025657
90166490.100a,473.63042338209414
90102036.10a,423.7231603908241
90193259.100a,530.8698266169699
90114434.101a,110.62461350813173
90149604.100a,508.19824289581715
90170461.100a,215.14966012421635
90182144.102c,565.177541020397
90173905.101b,249.61942270214968
90155795.100b,275.99719813707844
90116547.100b,146.6447975444172
90157295.100a,145.04847489248328
90101733.101a,343.90795045850433
90171795.102a,375.81051329644833
90148871.100a,242.5690558133409
90144884.100c,528.9509557580355
90103674.100a,143.35571231535806
90146529.100b,369.8022211541856
90180489.100a,364.8455035922022
90184131.100b,373.51537808091956
90133447.101a,288.64625727193254
30100128.101a,581.2922110161252
90132508.100a,268.4419771494104
80201118.102a,580.1794443630479
90108772.10a,311.6247458412387
90132318.100a,295.0333157679867
90145419.100a,305.9709312263378
90108747.10b,340.251743874426
90138966.100a,593.2105470338208
80200510.101a,249.24420456569445
90151537.100a,211.16122636323817
90168490.101b,193.50628069779904
90108823.101b,168.66897634718688
90125658.101b,334.90524331207274
90194137.100a,215.68975318437748
90108789.101a,485.1822268179164
90112040.100a,264.6568507075151
90185811.100a,654.9359170806375
90153516.100b,361.92951102522886
90133578.100a,529.9202395424177
70206322.10b,561.8136289679147
90178107.100a,308.6099030803109
90159497.100b,449.1481892368399
90159497.100a,387.4813174694637
90171998.100d,317.42835156767575
90131616.100c,543.7679062845782
90138956.100a,650.7093602409558
90113851.101a,479.13590688271364
90163328.100a,392.7688209201912
90146007.100a,597.7934186312684
90159495.100b,382.11385945513246
90179654.101b,210.64970923076692
50200167.100a,733.4002894599816
1001121.100b,379.74445956364275
90148772.101a,465.0449380431468
90191994.100c,338.4119367073507
90157314.101c,452.70754130650823
90119183.101b,301.86511455916417
90130898.100a,411.2933064345946
90193056.101a,461.2689044531893
90158062.100a,638.0243388926076
90150428.100a,270.6655110032477
90103725.100a,754.5393147378659
90130878.100c,195.71671732376123
70201313.101a,643.7927118393093
90146740.100a,183.40594463563062
90194173.100a,362.8897519467138
90135440.100a,380.98928052170163
90110669.101a,275.57266532378094
747.10b,481.94309490808894
90133926.101a,350.3440838749795
90134005.100a,457.54066949944274
90132458.100a,300.83866833315665
90189078.100c,557.0809907179873
90169242.100a,665.847859918107
90146655.100c,474.5703492805209
90145249.100a,393.1332083273646
90160922.100c,287.38145439699724
90148188.100c,352.94949378704007
90110441.101b,467.55523180645605
90148488.100a,906.0499999999998
90116357.101a,214.9193492855921
90127141.100a,499.94811483527735
90177925.100c,572.1470672026691
90100734.100b,205.41533585119134
90148122.101a,208.60497243753392
90167396.100a,830.4267877585081
90170041.100a,247.29658953326597
90154561.100c,544.0372803966262
90156048.100c,615.6592823839388
90106105.101a,338.430166070157
90149477.101a,295.5960053434546
90181854.100a,580.536875654256
90194083.100a,446.95244536724454
90183776.100a,355.5713511674925
90128590.101a,330.73936505635237
90133419.100a,392.97767023546135
90132548.100b,503.3595093214177
1001590.100a,486.0227361884631
90150873.100b,304.7700021265676
90147031.100a,672.1295996181392
90137785.101a,165.77077224781908
80200200.10a,488.5922906777343
90103628.10a,168.52908906256093
90131564.100a,415.13642907287107
70200124.100a,279.88724507559414
90132960.100b,379.76403872269515
90164635.100b,282.5751764811401
90178000.100a,369.4476191557113
90165773.100b,298.19266933291135
90149833.100a,414.25584009598083
90151351.100a,277.9656266877023
90155043.100a,812.3535570854687
90132151.100a,367.12284847215835
90150656.100a,692.4486040901784
70200073.10a,506.5901280512271
90111300.101a,183.70032531869902
90184232.100a,365.5275121679218
90151476.101c,351.43291341945553
90188059.100b,241.0267865409883
90185193.100a,240.32108738406035
90176120.100a,399.1227338527458
90130071.102a,277.0251926568165
90118064.101a,270.68217876356147
90158978.100a,312.31315910671617
90159577.100a,228.98025634742308
90108349.10a,182.50245644978853
90114542.101b,415.6212736392396
90160237.102a,162.33681225357196
90169832.100b,425.56270477394327
90187391.100a,794.3457026349803
90114349.101a,338.13579651397015
90119178.101a,247.52068307785723
90154237.100a,363.89062427262087
90110902.102a,150.51880766365528
90113639.101a,219.1858556801025
90178114.100c,457.5131840397258
90184765.100b,282.22079403327734
90132917.101a,558.0208986861477
90133967.101a,252.46545124702342
90133855.100a,210.71929534433366
90168099.100a,306.124932355933
90182979.100b,534.7616580745569
90148418.101a,284.1829835805039
90166738.100a,773.6372849080515
90117165.101a,407.35266320921113
90126304.101a,313.1604609844889
90170315.101a,302.8150946472211
90150353.100b,263.027816371044
90135323.100a,393.928404721886
90131725.100a,575.9357296999057
90187843.100a,825.8553641391605
90144891.100c,166.3864409914493
90157003.101a,470.05807154806246
90108414.101a,368.13372918286274
90146703.100a,295.62904362867687
90100964.100a,254.4512784928999
90159972.100c,707.8885717952378
90171223.100a,724.8340628922114
90156563.100a,705.5634867289125
90131389.100c,420.37589223996844
90167981.102a,343.28325617577826
90138169.100b,401.3386645959578
90147753.101a,261.0676072147767
90167919.100a,296.19730926917566
90124461.101a,237.7665156988834
90100225.100a,345.59370502212437
90171766.100b,331.2448900565406
90157303.100a,822.6709718080349
90150682.100a,280.35537203006527
90106539.101a,349.029248996324
90144408.100a,428.2817225701305
80200186.10a,237.30674197756372
90171108.100a,288.1116411681447
80200160.100b,221.0367015291501
90120755.101b,244.19894500383012
90108378.101a,372.9003371833366
90141645.103c,327.34314718508244
90167665.100b,472.21351357721113
90128111.100a,675.1659950220564
90141469.100c,263.74062652458827
90134272.100b,639.2429580912715
90107374.101a,476.3098539581208
90181507.100a,430.39913638278284
90144756.100a,419.43063542567995
90186032.100b,533.3941679289795
90148165.101b,313.7268715504872
90109524.102a,707.41222691781
90111604.101b,365.1104469445626
90148929.101a,380.66839092470605
90146123.100a,507.32766833856056
90172205.100a,306.37123177306285
90131345.100b,407.80121514977515
90128089.101c,687.7882371299119
90160083.100a,308.8778038544614
50200811.102a,298.6963972251756
90106336.101b,538.6034738210277
90112523.101b,394.58705725471145
1007123.100a,502.76253604498504
90116851.101a,570.5429370946462
90164578.100b,439.46831795978113
90144588.100a,401.0472846058543
90128704.102a,231.1524056539555
90160070.100b,231.43076522871579
40200075.101b,178.0429811301447
90167713.100b,356.94862534325995
90145124.101b,344.37787674664804
90126069.101b,340.73212122971
90194323.100a,618.119496447688
90131499.101c,247.44919915081525
90193038.101b,346.1265523913318
90156938.100a,599.3483890690637
90148563.101a,275.12921530981384
90134500.102b,367.16320645027776
90153401.100a,211.9070792637019
90157091.100a,257.69481640894367
90154904.102a,518.6174861625833
90153309.101a,506.1502197889063
90160080.101a,569.1714590093432
90132653.101b,275.7332954047798
90124582.101a,549.9104665419103
90124767.102b,650.393112171304
90129181.100a,580.9363698794132
90158846.100c,269.9910449612089
90186877.100a,197.9013267668972
90139012.100b,596.165887260097
90111843.101b,194.58345319710284
90144842.100a,662.1931343433431
90133005.100a,357.8735703439851
90127262.101a,564.5718853975156
90190869.100c,643.5360683113358
90160671.100a,208.44645086661137
90168655.101a,503.9530203491473
90176266.100a,356.4895509715009
90150174.101b,405.9345156516696
60100411.10a,517.6376312462468
90117993.102a,512.0865601097541
1011367.100c,688.6534449221607
90158804.100a,358.17526406293666
90168874.103a,492.0696992401156
90114373.101b,413.1754405075843
90106681.100a,280.3719056550493
90168684.100a,502.9079739791829
90126141.100c,322.1519667152125
90148875.100b,318.1033458992341
90115877.101b,558.062217121385
90171216.100a,390.1886434172273
70204821.101a,249.84522198686452
90133808.100a,679.7017022422607
